Gene	LINC1KD-1-D2-NTC_ATCACG_L008	LINC1KD-2-D2-658_CGATGT_L008	LINC1KD-3-D3-NTC_TTAGGC_L008	LINC1KD-4-1D3-658_TGACCA_L008	LINC1KD-5-2D3-NTC_GCCAAT_L008	LINC1KD-6-2D3-658_TAGCTT_L008
ENSMUSG00000106873.1	0	0	0	0	0	0
ENSMUSG00000106874.1	0	0	0	0	2	0
ENSMUSG00000106875.1	0	0	0	0	0	0
ENSMUSG00000106880.1	0	0	0	0	0	0
ENSMUSG00000106887.1	0	0	0	0	1	0
ENSMUSG00000106888.1	0	0	0	0	0	0
ENSMUSG00000106891.1	0	0	0	0	0	0
ENSMUSG00000106894.1	0	0	0	0	0	0
ENSMUSG00000106896.1	0	0	5	1	4	3
ENSMUSG00000106897.1	0	0	0	0	0	0
ENSMUSG00000106899.1	0	0	0	0	0	0
ENSMUSG00000106902.1	0	0	0	0	0	0
ENSMUSG00000106904.1	0	0	8	0	0	0
ENSMUSG00000106905.1	0	0	0	0	0	0
ENSMUSG00000106906.1	0	0	0	0	0	0
ENSMUSG00000106909.1	0	0	0	0	0	0
ENSMUSG00000106912.1	0	0	0	0	0	0
ENSMUSG00000106913.1	0	0	0	0	0	0
ENSMUSG00000106914.1	0	0	0	0	0	0
ENSMUSG00000106915.1	0	0	0	0	0	0
ENSMUSG00000106927.1	0	0	0	0	0	0
ENSMUSG00000106928.1	36	20	10	18	20	14
ENSMUSG00000106932.1	0	0	0	0	0	0
ENSMUSG00000106933.1	0	0	0	0	0	0
ENSMUSG00000106934.1	0	0	0	0	0	0
ENSMUSG00000106938.1	0	0	0	0	0	0
ENSMUSG00000106940.1	6	6	12	1	1	5
ENSMUSG00000106943.1	236	123	77	212	171	134
ENSMUSG00000106944.1	3	0	0	0	0	0
ENSMUSG00000106946.1	0	0	4	0	0	0
ENSMUSG00000106947.1	0	0	0	0	1	0
ENSMUSG00000106950.1	0	0	0	0	0	0
ENSMUSG00000106951.1	0	7	2	3	1	7
ENSMUSG00000106957.1	0	0	0	0	0	0
ENSMUSG00000106959.1	0	0	0	0	0	0
ENSMUSG00000106961.1	0	0	0	0	0	0
ENSMUSG00000106962.1	0	0	0	0	0	0
ENSMUSG00000106967.1	0	0	0	0	0	0
ENSMUSG00000106968.1	11	0	13	7	5	4
ENSMUSG00000106969.1	0	0	0	0	0	0
ENSMUSG00000106970.1	0	0	0	0	0	0
ENSMUSG00000106973.1	0	0	0	0	0	0
ENSMUSG00000106976.1	0	0	0	0	0	0
ENSMUSG00000106978.1	0	5	0	10	2	5
ENSMUSG00000106980.1	0	0	0	0	0	0
ENSMUSG00000106981.1	0	0	0	0	2	7
ENSMUSG00000106985.1	0	0	0	0	0	0
ENSMUSG00000106986.1	0	0	0	0	0	0
ENSMUSG00000106987.1	0	0	0	0	0	0
ENSMUSG00000106990.1	0	7	5	3	3	0
ENSMUSG00000106991.1	0	0	0	0	0	1
ENSMUSG00000106992.1	0	0	0	1	0	0
ENSMUSG00000106993.1	13	3	6	10	5	6
ENSMUSG00000106994.1	0	0	0	0	0	0
ENSMUSG00000106995.1	0	0	0	0	0	0
ENSMUSG00000106999.1	0	0	0	0	0	0
ENSMUSG00000107000.1	20	11	12	31	10	8
ENSMUSG00000107005.1	0	0	0	0	0	0
ENSMUSG00000107008.3	3	30	12	6	10	13
ENSMUSG00000107009.1	0	0	1	0	0	0
ENSMUSG00000107010.1	0	0	2	2	7	0
ENSMUSG00000107012.1	0	0	0	0	0	0
ENSMUSG00000107013.1	0	0	0	0	0	0
ENSMUSG00000107014.1	0	0	0	0	0	0
ENSMUSG00000107015.1	0	0	0	0	0	0
ENSMUSG00000107017.1	0	0	0	0	0	0
ENSMUSG00000107018.1	0	0	0	0	0	0
ENSMUSG00000107019.1	0	0	0	4	0	2
ENSMUSG00000107021.1	0	0	0	2	0	0
ENSMUSG00000107022.1	0	0	0	0	0	0
ENSMUSG00000107027.1	0	0	0	0	0	0
ENSMUSG00000107029.1	0	0	0	0	0	0
ENSMUSG00000107031.1	0	0	0	0	0	0
ENSMUSG00000107033.1	0	0	0	0	0	0
ENSMUSG00000107036.1	0	0	0	0	0	0
ENSMUSG00000107040.1	0	0	0	0	0	0
ENSMUSG00000107041.1	0	0	2	1	0	0
ENSMUSG00000107042.1	0	0	0	0	0	0
ENSMUSG00000107043.1	0	2	0	0	1	0
ENSMUSG00000107044.1	0	0	0	0	0	0
ENSMUSG00000107045.1	0	0	0	0	0	0
ENSMUSG00000107047.1	0	0	0	0	0	0
ENSMUSG00000107048.1	0	0	0	0	0	0
ENSMUSG00000107049.1	0	0	0	0	0	0
ENSMUSG00000107050.1	0	0	0	3	0	5
ENSMUSG00000107053.1	0	0	0	0	0	0
ENSMUSG00000107054.1	0	0	0	3	0	0
ENSMUSG00000107058.1	0	0	0	0	0	0
ENSMUSG00000107060.1	0	0	0	0	0	0
ENSMUSG00000107061.1	0	0	0	0	2	0
ENSMUSG00000107063.1	0	0	0	0	0	0
ENSMUSG00000107070.1	0	0	0	0	0	0
ENSMUSG00000107073.1	0	0	0	0	0	0
ENSMUSG00000107075.1	0	0	0	0	0	0
ENSMUSG00000107076.1	0	0	1	0	0	0
ENSMUSG00000107078.1	0	0	0	0	0	0
ENSMUSG00000107081.1	0	0	0	0	0	0
ENSMUSG00000107083.1	0	0	0	0	0	0
ENSMUSG00000107084.1	0	0	0	0	0	0
ENSMUSG00000107086.1	0	0	4	3	1	4
ENSMUSG00000107087.1	0	0	0	0	0	0
ENSMUSG00000107089.1	0	0	0	0	0	0
ENSMUSG00000107090.1	0	0	0	0	0	6
ENSMUSG00000107091.1	0	7	0	0	1	0
ENSMUSG00000107093.1	0	0	0	0	0	0
ENSMUSG00000107094.1	0	0	0	1	0	0
ENSMUSG00000107096.3	23	17	12	23	12	4
ENSMUSG00000107102.1	0	0	0	0	0	0
ENSMUSG00000107103.1	0	0	0	0	0	0
ENSMUSG00000107106.1	0	0	0	0	0	0
ENSMUSG00000107109.1	0	0	6	2	2	0
ENSMUSG00000107110.1	0	0	0	0	0	0
ENSMUSG00000107111.1	13	0	0	9	10	0
ENSMUSG00000107112.1	0	0	0	0	0	0
ENSMUSG00000107113.1	0	0	0	0	0	0
ENSMUSG00000107115.1	0	0	7	0	0	0
ENSMUSG00000107116.1	0	3	6	3	2	2
ENSMUSG00000107117.1	0	0	0	0	0	0
ENSMUSG00000107118.1	0	1	5	4	4	4
ENSMUSG00000107120.1	0	0	1	0	0	0
ENSMUSG00000107121.1	1	17	18	14	5	29
ENSMUSG00000107125.1	0	0	0	0	0	0
ENSMUSG00000107126.1	0	0	0	0	0	0
ENSMUSG00000107128.1	0	0	0	0	0	0
ENSMUSG00000107129.1	0	0	0	0	0	0
ENSMUSG00000107131.1	0	0	0	0	0	0
ENSMUSG00000107132.1	0	0	0	0	0	0
ENSMUSG00000107133.1	0	0	0	0	0	0
ENSMUSG00000107134.1	0	3	0	0	0	0
ENSMUSG00000107136.1	0	0	7	0	0	0
ENSMUSG00000107140.1	0	0	0	0	1	0
ENSMUSG00000107141.1	0	0	0	0	0	0
ENSMUSG00000107142.1	80	132	142	184	103	91
ENSMUSG00000107143.1	0	0	3	0	0	4
ENSMUSG00000107144.1	0	0	0	0	0	0
ENSMUSG00000107148.1	0	0	0	0	0	0
ENSMUSG00000107151.1	0	0	0	0	0	0
ENSMUSG00000107152.1	0	0	0	0	0	0
ENSMUSG00000107153.1	0	0	0	0	0	0
ENSMUSG00000107155.1	0	0	0	0	0	0
ENSMUSG00000107158.1	0	0	0	1	0	0
ENSMUSG00000107163.1	0	0	0	0	0	0
ENSMUSG00000107164.1	0	0	0	1	1	0
ENSMUSG00000107165.1	0	0	5	0	0	0
ENSMUSG00000107168.1	0	0	0	0	0	0
ENSMUSG00000107171.1	0	0	2	0	1	0
ENSMUSG00000107172.1	0	0	0	0	0	0
ENSMUSG00000107173.1	0	0	0	0	0	0
ENSMUSG00000107177.1	0	0	0	0	0	0
ENSMUSG00000107178.1	8	4	3	8	4	5
ENSMUSG00000107179.1	0	0	0	0	0	0
ENSMUSG00000107181.1	26	20	28	34	16	35
ENSMUSG00000107182.1	6	14	3	5	5	1
ENSMUSG00000107191.1	0	0	0	0	0	0
ENSMUSG00000107192.1	0	9	0	0	3	4
ENSMUSG00000107193.1	0	0	0	0	0	0
ENSMUSG00000107194.1	0	9	2	0	3	21
ENSMUSG00000107195.1	1	3	0	3	3	0
ENSMUSG00000107197.1	0	1	0	0	0	0
ENSMUSG00000107198.1	0	0	0	6	0	5
ENSMUSG00000107199.1	0	0	0	0	0	0
ENSMUSG00000107200.1	0	0	2	4	0	0
ENSMUSG00000107201.1	0	4	6	14	15	0
ENSMUSG00000107204.1	0	0	0	0	0	0
ENSMUSG00000107205.1	0	0	2	0	0	4
ENSMUSG00000107206.1	0	0	0	0	0	0
ENSMUSG00000107207.1	0	0	0	0	0	0
ENSMUSG00000107208.1	0	0	0	0	0	0
ENSMUSG00000107209.1	0	0	0	0	0	0
ENSMUSG00000107214.3	0	0	0	0	0	0
ENSMUSG00000107215.1	0	0	0	3	0	0
ENSMUSG00000107216.1	0	0	0	0	0	0
ENSMUSG00000107217.1	0	0	0	0	0	0
ENSMUSG00000107218.1	0	0	0	0	0	0
ENSMUSG00000107219.1	0	0	0	0	0	0
ENSMUSG00000107222.1	0	0	0	0	0	0
ENSMUSG00000107225.1	0	0	0	1	0	0
ENSMUSG00000107226.1	0	0	0	0	0	0
ENSMUSG00000107227.1	0	6	0	5	2	0
ENSMUSG00000107230.1	0	0	0	0	1	0
ENSMUSG00000107232.1	0	0	0	0	0	0
ENSMUSG00000107233.1	0	0	0	0	0	0
ENSMUSG00000107234.1	0	0	0	0	0	0
ENSMUSG00000107237.1	0	0	0	0	0	0
ENSMUSG00000107240.1	0	0	0	2	0	11
ENSMUSG00000107241.1	0	0	0	0	0	0
ENSMUSG00000107244.1	0	0	0	0	0	0
ENSMUSG00000107245.1	0	0	0	0	0	5
ENSMUSG00000107246.1	0	0	0	0	0	0
ENSMUSG00000107248.1	0	0	0	0	0	0
ENSMUSG00000107251.1	0	0	0	1	0	0
ENSMUSG00000107253.1	0	0	1	0	4	0
ENSMUSG00000107254.1	0	12	16	3	6	10
ENSMUSG00000107255.1	0	0	0	0	0	0
ENSMUSG00000107256.1	0	0	0	0	0	0
ENSMUSG00000107263.1	0	0	0	0	1	0
ENSMUSG00000107265.1	0	0	0	0	0	0
ENSMUSG00000107266.1	0	0	0	0	0	0
ENSMUSG00000107271.3	0	0	0	0	0	0
ENSMUSG00000107276.1	0	0	0	0	0	0
ENSMUSG00000107277.1	7	21	5	27	18	23
ENSMUSG00000107278.1	0	0	0	0	0	0
ENSMUSG00000107279.1	0	0	0	0	0	0
ENSMUSG00000107284.1	0	0	0	0	0	0
ENSMUSG00000107286.1	0	1	5	5	1	5
ENSMUSG00000107287.1	0	0	0	0	0	0
ENSMUSG00000107288.1	0	0	0	0	1	0
ENSMUSG00000107290.1	0	0	0	0	0	0
ENSMUSG00000107291.1	0	0	0	0	0	0
ENSMUSG00000107292.1	0	0	0	0	0	0
ENSMUSG00000107295.1	0	0	0	0	0	0
ENSMUSG00000107296.1	0	0	0	0	0	0
ENSMUSG00000107300.1	0	0	0	3	2	0
ENSMUSG00000107301.1	0	0	0	0	0	0
ENSMUSG00000107304.1	0	4	0	2	0	18
ENSMUSG00000107305.1	0	0	0	0	0	0
ENSMUSG00000107306.1	0	0	0	0	1	0
ENSMUSG00000107312.1	0	0	0	0	0	0
ENSMUSG00000107313.1	0	0	0	0	0	0
ENSMUSG00000107314.1	0	0	0	0	1	0
ENSMUSG00000107317.1	0	0	0	0	0	0
ENSMUSG00000107318.1	0	0	0	0	0	0
ENSMUSG00000107319.1	0	3	0	16	6	9
ENSMUSG00000107320.1	0	5	0	0	0	0
ENSMUSG00000107322.1	0	0	1	0	0	0
ENSMUSG00000107325.1	0	0	0	0	0	0
ENSMUSG00000107331.1	8	9	1	0	4	0
ENSMUSG00000107334.1	0	0	0	0	0	0
ENSMUSG00000107335.1	7	0	5	1	1	0
ENSMUSG00000107336.1	0	0	0	0	0	0
ENSMUSG00000107340.1	0	0	0	0	0	0
ENSMUSG00000107341.1	0	0	0	0	0	0
ENSMUSG00000107350.1	0	0	0	0	0	0
ENSMUSG00000107351.1	0	0	0	0	0	0
ENSMUSG00000107352.1	0	0	0	0	0	0
ENSMUSG00000107353.1	0	0	0	0	0	0
ENSMUSG00000107354.1	0	0	0	0	0	0
ENSMUSG00000107355.1	0	0	0	0	0	0
ENSMUSG00000107358.1	0	0	0	0	0	0
ENSMUSG00000107360.1	0	0	0	0	0	0
ENSMUSG00000107362.1	0	0	2	0	1	0
ENSMUSG00000107363.1	0	0	0	0	0	0
ENSMUSG00000107364.1	0	0	2	0	1	0
ENSMUSG00000107365.1	0	0	0	3	0	0
ENSMUSG00000107368.1	0	0	0	0	0	0
ENSMUSG00000107370.1	0	0	0	0	0	0
ENSMUSG00000107371.1	0	0	0	0	0	0
ENSMUSG00000107373.1	0	0	0	0	0	0
ENSMUSG00000107374.1	0	0	0	6	5	13
ENSMUSG00000107375.1	0	0	0	0	0	0
ENSMUSG00000107377.1	0	0	0	0	0	0
ENSMUSG00000107379.1	0	0	0	0	0	0
ENSMUSG00000107384.1	0	0	0	0	0	0
ENSMUSG00000107385.3	45	50	30	30	19	17
ENSMUSG00000107386.1	0	0	0	0	0	0
ENSMUSG00000107387.1	0	0	0	0	0	0
ENSMUSG00000107388.1	0	0	0	0	0	0
ENSMUSG00000107390.1	0	9	0	1	1	4
ENSMUSG00000107394.1	0	0	0	0	0	0
ENSMUSG00000107396.2	0	0	0	2	1	0
ENSMUSG00000107397.1	0	0	0	0	0	0
ENSMUSG00000107402.1	0	34	4	7	11	36
ENSMUSG00000107405.1	0	0	0	0	0	0
ENSMUSG00000107406.1	0	0	0	0	0	0
ENSMUSG00000107408.1	0	0	0	0	0	0
ENSMUSG00000107412.1	0	0	0	0	0	0
ENSMUSG00000107414.1	0	0	0	0	0	0
ENSMUSG00000107419.1	0	0	0	0	0	0
ENSMUSG00000107420.1	0	0	0	0	0	0
ENSMUSG00000107421.1	0	0	0	0	0	0
ENSMUSG00000107422.1	0	0	0	0	0	0
ENSMUSG00000107427.1	0	0	0	0	0	0
ENSMUSG00000107428.1	0	0	0	0	0	0
ENSMUSG00000107429.2	4	0	0	0	0	0
ENSMUSG00000107431.1	0	0	0	0	0	0
ENSMUSG00000107433.1	0	0	0	0	0	0
ENSMUSG00000107434.1	0	0	0	0	0	0
ENSMUSG00000107436.1	0	0	0	0	0	0
ENSMUSG00000107439.1	0	0	0	0	0	0
ENSMUSG00000107440.1	0	0	0	1	0	0
ENSMUSG00000107441.1	0	0	0	0	0	0
ENSMUSG00000107442.1	0	0	0	0	0	0
ENSMUSG00000107446.1	0	0	0	0	0	0
ENSMUSG00000107448.1	0	0	0	0	0	0
ENSMUSG00000107451.1	0	9	6	5	2	0
ENSMUSG00000107453.1	0	0	0	0	0	0
ENSMUSG00000107454.1	0	0	0	0	0	0
ENSMUSG00000107455.1	0	0	1	0	6	0
ENSMUSG00000107456.1	0	0	0	0	0	0
ENSMUSG00000107458.1	0	0	0	0	0	0
ENSMUSG00000107460.1	0	0	0	0	0	0
ENSMUSG00000107461.1	0	0	0	4	0	5
ENSMUSG00000107463.1	0	0	0	0	0	0
ENSMUSG00000107468.1	0	0	0	0	0	0
ENSMUSG00000107472.1	0	0	0	0	0	0
ENSMUSG00000107473.1	0	0	0	0	0	0
ENSMUSG00000107477.1	0	0	1	0	1	0
ENSMUSG00000107479.1	0	0	0	0	0	0
ENSMUSG00000107480.1	0	0	0	0	0	0
ENSMUSG00000107481.1	0	0	0	0	0	0
ENSMUSG00000107483.1	0	0	0	0	0	0
ENSMUSG00000107488.1	0	0	0	1	0	0
ENSMUSG00000107494.1	0	0	0	0	0	0
ENSMUSG00000107495.1	0	0	0	0	0	0
ENSMUSG00000107496.1	0	0	0	0	0	0
ENSMUSG00000107497.1	0	0	0	0	0	0
ENSMUSG00000107498.1	0	0	0	0	0	0
ENSMUSG00000107502.1	0	0	0	0	1	0
ENSMUSG00000107503.1	0	0	0	0	0	0
ENSMUSG00000107509.1	0	0	0	0	0	0
ENSMUSG00000107511.1	0	0	0	0	0	0
ENSMUSG00000107512.1	0	0	0	0	0	0
ENSMUSG00000107515.1	0	0	0	0	0	0
ENSMUSG00000107516.1	0	0	0	0	0	0
ENSMUSG00000107517.1	0	0	0	0	0	0
ENSMUSG00000107521.1	0	0	0	0	0	0
ENSMUSG00000107524.1	0	0	0	0	0	0
ENSMUSG00000107525.1	0	0	0	0	0	0
ENSMUSG00000107526.1	0	6	1	0	2	14
ENSMUSG00000107528.1	16	6	9	3	4	2
ENSMUSG00000107529.1	0	0	1	0	0	0
ENSMUSG00000107531.1	0	0	0	0	1	0
ENSMUSG00000107534.1	0	0	0	1	0	0
ENSMUSG00000107535.1	0	0	0	0	0	0
ENSMUSG00000107538.1	0	0	0	0	0	0
ENSMUSG00000107542.1	0	0	0	0	0	0
ENSMUSG00000107546.1	0	0	0	0	0	0
ENSMUSG00000107548.1	0	0	0	0	0	0
ENSMUSG00000107549.1	0	0	5	0	0	0
ENSMUSG00000107552.1	0	2	0	0	0	0
ENSMUSG00000107553.1	0	0	0	0	0	0
ENSMUSG00000107556.1	0	0	0	0	0	0
ENSMUSG00000107558.1	0	0	0	0	0	0
ENSMUSG00000107559.1	0	0	0	0	0	0
ENSMUSG00000107560.1	0	0	0	0	0	0
ENSMUSG00000107561.1	0	0	0	5	1	0
ENSMUSG00000107563.2	0	0	0	0	0	0
ENSMUSG00000107564.1	0	0	0	0	0	0
ENSMUSG00000107567.1	0	0	0	0	0	0
ENSMUSG00000107569.1	0	0	0	0	0	0
ENSMUSG00000107570.1	0	0	0	0	0	0
ENSMUSG00000107571.1	0	0	0	0	0	0
ENSMUSG00000107572.1	0	0	0	4	0	0
ENSMUSG00000107576.1	0	0	0	0	1	3
ENSMUSG00000107577.1	0	0	0	0	0	0
ENSMUSG00000107579.1	0	0	0	0	0	0
ENSMUSG00000107580.1	0	0	0	0	0	0
ENSMUSG00000107583.1	0	0	0	0	0	0
ENSMUSG00000107585.1	7	20	6	7	3	9
ENSMUSG00000107586.1	0	0	0	0	0	0
ENSMUSG00000107593.1	0	0	0	0	0	0
ENSMUSG00000107595.1	0	0	0	0	0	0
ENSMUSG00000107597.1	0	0	0	0	0	0
ENSMUSG00000107598.1	0	0	0	0	0	0
ENSMUSG00000107599.1	0	0	0	0	0	0
ENSMUSG00000107603.1	0	0	0	0	0	0
ENSMUSG00000107605.1	0	0	0	0	0	0
ENSMUSG00000107606.1	0	0	0	0	0	0
ENSMUSG00000107608.1	0	0	1	0	1	0
ENSMUSG00000107610.1	0	0	0	0	0	0
ENSMUSG00000107614.1	0	0	0	0	0	0
ENSMUSG00000107619.1	0	0	0	0	0	0
ENSMUSG00000107620.1	0	0	0	0	0	0
ENSMUSG00000107622.1	0	0	0	1	0	0
ENSMUSG00000107623.1	0	0	0	0	0	0
ENSMUSG00000107624.1	1	0	0	0	0	0
ENSMUSG00000107632.1	0	0	0	0	0	0
ENSMUSG00000107633.1	0	0	0	0	0	0
ENSMUSG00000107634.1	42	32	28	79	58	54
ENSMUSG00000107635.1	0	0	0	0	0	0
ENSMUSG00000107637.1	0	0	0	0	0	0
ENSMUSG00000107638.2	0	0	0	0	0	0
ENSMUSG00000107640.1	26	48	17	37	41	40
ENSMUSG00000107643.1	0	0	0	0	0	0
ENSMUSG00000107647.1	0	0	0	0	0	0
ENSMUSG00000107651.1	0	0	0	0	0	0
ENSMUSG00000107652.1	0	0	0	0	0	0
ENSMUSG00000107655.1	0	0	0	0	0	0
ENSMUSG00000107656.1	0	0	0	0	0	0
ENSMUSG00000107659.1	0	0	1	1	1	0
ENSMUSG00000107660.1	0	0	0	0	0	0
ENSMUSG00000107663.1	0	0	0	0	0	0
ENSMUSG00000107666.1	6	0	8	3	6	14
ENSMUSG00000107667.2	0	0	0	0	0	0
ENSMUSG00000107668.1	0	0	0	0	0	0
ENSMUSG00000107675.1	0	0	0	0	0	0
ENSMUSG00000107676.1	0	0	0	0	0	0
ENSMUSG00000107679.1	0	0	0	0	0	0
ENSMUSG00000107680.1	0	0	0	0	0	0
ENSMUSG00000107681.1	0	0	0	0	0	0
ENSMUSG00000107682.1	0	0	0	0	0	0
ENSMUSG00000107688.1	10	0	0	0	0	0
ENSMUSG00000107689.1	0	0	0	0	0	0
ENSMUSG00000107690.1	0	0	2	0	0	0
ENSMUSG00000107696.1	0	0	0	0	0	0
ENSMUSG00000107698.1	0	0	0	7	0	0
ENSMUSG00000107699.1	0	0	0	0	1	0
ENSMUSG00000107702.1	0	0	0	0	0	0
ENSMUSG00000107703.1	0	0	0	0	0	0
ENSMUSG00000107704.1	0	0	0	0	0	0
ENSMUSG00000107706.1	0	0	0	0	0	0
ENSMUSG00000107707.1	0	0	0	0	0	0
ENSMUSG00000107709.1	0	9	0	3	0	2
ENSMUSG00000107712.1	0	0	0	0	0	0
ENSMUSG00000107714.1	0	0	0	0	0	0
ENSMUSG00000107715.1	0	0	0	0	0	0
ENSMUSG00000107716.1	0	0	0	0	0	0
ENSMUSG00000107719.1	0	0	0	0	0	0
ENSMUSG00000107720.1	0	0	0	0	0	0
ENSMUSG00000107722.1	0	0	0	1	0	0
ENSMUSG00000107723.1	0	0	0	0	0	0
ENSMUSG00000107726.1	0	0	0	0	0	0
ENSMUSG00000107728.1	0	0	0	4	2	0
ENSMUSG00000107729.1	0	0	0	0	0	0
ENSMUSG00000107730.1	0	0	0	0	0	0
ENSMUSG00000107732.1	0	0	0	0	0	0
ENSMUSG00000107734.1	0	0	0	0	0	0
ENSMUSG00000107736.1	0	0	0	0	0	0
ENSMUSG00000107737.1	0	0	0	0	0	0
ENSMUSG00000107742.1	17	16	1	21	6	16
ENSMUSG00000107743.1	0	0	0	0	0	0
ENSMUSG00000107744.1	0	0	0	0	0	0
ENSMUSG00000107745.1	0	0	0	0	0	0
ENSMUSG00000107749.1	0	0	4	1	0	0
ENSMUSG00000107750.1	0	0	0	0	1	0
ENSMUSG00000107753.1	0	0	0	0	0	0
ENSMUSG00000107756.1	0	0	1	0	0	0
ENSMUSG00000107759.1	0	0	0	0	0	0
ENSMUSG00000107760.1	0	0	0	0	1	0
ENSMUSG00000107761.1	11	10	9	3	6	6
ENSMUSG00000107766.1	0	0	0	0	0	0
ENSMUSG00000107767.1	0	0	0	0	0	0
ENSMUSG00000107768.1	0	0	6	0	3	2
ENSMUSG00000107773.1	0	0	0	0	0	0
ENSMUSG00000107774.1	0	0	0	0	0	0
ENSMUSG00000107776.1	0	0	0	0	0	0
ENSMUSG00000107779.1	0	0	0	0	0	0
ENSMUSG00000107780.1	0	0	0	0	0	0
ENSMUSG00000107782.1	0	0	0	0	0	0
ENSMUSG00000107785.1	0	0	0	0	0	0
ENSMUSG00000107791.1	0	0	0	0	0	0
ENSMUSG00000107792.1	0	0	0	0	0	0
ENSMUSG00000107793.1	0	0	0	0	0	0
ENSMUSG00000107794.1	0	0	0	0	0	0
ENSMUSG00000107795.1	0	0	0	0	0	0
ENSMUSG00000107796.1	0	0	0	0	0	0
ENSMUSG00000107797.1	0	0	0	0	0	0
ENSMUSG00000107798.1	0	0	0	0	1	0
ENSMUSG00000107799.1	0	0	0	4	1	0
ENSMUSG00000107801.1	0	0	0	0	0	0
ENSMUSG00000107802.1	0	0	0	1	1	0
ENSMUSG00000107804.1	0	0	0	0	0	0
ENSMUSG00000107809.1	0	0	0	0	0	0
ENSMUSG00000107811.1	0	0	0	0	0	0
ENSMUSG00000107812.1	0	0	0	3	1	6
ENSMUSG00000107813.1	0	0	0	0	1	0
ENSMUSG00000107815.1	12	0	0	2	0	0
ENSMUSG00000107823.1	0	0	0	0	0	0
ENSMUSG00000107825.1	0	0	0	0	0	0
ENSMUSG00000107826.1	0	0	0	0	0	0
ENSMUSG00000107830.1	0	0	0	0	0	0
ENSMUSG00000107835.1	0	0	0	0	0	0
ENSMUSG00000107838.1	0	3	0	0	3	1
ENSMUSG00000107839.1	0	0	0	0	0	0
ENSMUSG00000107840.1	0	0	0	0	0	0
ENSMUSG00000107841.1	0	0	0	0	0	0
ENSMUSG00000107842.1	0	0	0	0	0	0
ENSMUSG00000107846.1	0	0	1	0	0	0
ENSMUSG00000107847.1	0	0	0	0	0	0
ENSMUSG00000107848.1	0	0	0	0	0	0
ENSMUSG00000107849.1	0	0	0	0	0	0
ENSMUSG00000107855.1	0	0	0	0	0	0
ENSMUSG00000107858.1	0	0	0	0	0	0
ENSMUSG00000107859.1	0	0	0	0	0	0
ENSMUSG00000107861.1	0	0	0	0	0	0
ENSMUSG00000107862.1	0	0	0	0	0	0
ENSMUSG00000107864.1	0	0	0	0	0	0
ENSMUSG00000107865.1	0	0	0	0	0	0
ENSMUSG00000107867.1	0	0	0	0	0	0
ENSMUSG00000107868.1	27	1	8	7	8	7
ENSMUSG00000107870.1	0	0	0	0	0	0
ENSMUSG00000107875.1	12	0	0	6	2	0
ENSMUSG00000107876.1	0	0	0	0	1	0
ENSMUSG00000107878.1	0	0	0	0	0	0
ENSMUSG00000107879.1	25	3	8	15	22	13
ENSMUSG00000107880.1	0	0	0	0	0	0
ENSMUSG00000107881.1	8	25	8	5	4	6
ENSMUSG00000107882.1	0	0	0	0	0	0
ENSMUSG00000107883.1	0	0	0	0	0	0
ENSMUSG00000107884.1	0	0	0	0	0	0
ENSMUSG00000107886.1	0	0	0	0	0	0
ENSMUSG00000107887.1	0	0	0	0	0	0
ENSMUSG00000107893.1	0	0	0	0	0	0
ENSMUSG00000107894.1	0	0	3	0	0	0
ENSMUSG00000107895.1	0	0	0	0	0	0
ENSMUSG00000107899.1	0	0	0	0	0	0
ENSMUSG00000107902.1	0	0	0	0	0	0
ENSMUSG00000107903.1	0	0	0	0	0	0
ENSMUSG00000107905.1	0	0	0	0	0	0
ENSMUSG00000107909.1	2	2	11	5	2	7
ENSMUSG00000107913.1	0	0	0	0	0	0
ENSMUSG00000107915.1	0	0	0	0	0	0
ENSMUSG00000107917.1	0	0	0	0	0	0
ENSMUSG00000107924.1	0	0	0	0	0	0
ENSMUSG00000107926.1	0	0	0	0	0	0
ENSMUSG00000107927.1	0	0	0	0	0	0
ENSMUSG00000107929.1	0	0	0	0	0	0
ENSMUSG00000107932.1	0	0	0	0	0	0
ENSMUSG00000107933.1	0	0	0	0	0	0
ENSMUSG00000107935.1	0	2	0	0	0	0
ENSMUSG00000107937.1	0	0	0	0	0	0
ENSMUSG00000107944.1	0	0	0	0	0	0
ENSMUSG00000107946.1	11	0	0	0	0	0
ENSMUSG00000107947.1	0	0	0	0	0	0
ENSMUSG00000107948.2	0	0	0	0	0	0
ENSMUSG00000107949.1	0	0	0	0	1	0
ENSMUSG00000107954.1	0	0	0	0	0	0
ENSMUSG00000107955.1	0	0	2	2	1	0
ENSMUSG00000107956.1	0	0	0	0	0	0
ENSMUSG00000107960.1	0	0	0	0	0	0
ENSMUSG00000107961.1	0	0	0	2	1	0
ENSMUSG00000107962.1	11	4	1	3	1	0
ENSMUSG00000107964.1	0	0	0	0	0	0
ENSMUSG00000107966.1	0	0	0	0	0	0
ENSMUSG00000107967.1	0	0	0	0	0	0
ENSMUSG00000107969.1	0	0	0	0	0	0
ENSMUSG00000107970.1	0	0	0	3	0	0
ENSMUSG00000107971.1	10	6	19	10	5	0
ENSMUSG00000107976.1	0	4	0	0	0	0
ENSMUSG00000107977.1	0	0	0	0	0	0
ENSMUSG00000107978.1	0	0	0	0	0	0
ENSMUSG00000107979.1	0	0	0	0	0	0
